No, BLOCK, COUNT
17858, 64364, 2
17859, 64366, 2
17860, 64368, 2
17861, 64370, 2
17862, 64372, 2
17863, 64374, 2
17864, 64376, 2
17865, 64378, 2
17866, 64380, 2
17867, 64382, 2
17868, 64384, 2
17869, 64386, 2
17870, 64388, 2
17871, 64390, 2
17872, 64392, 2
17873, 64394, 2
17874, 64396, 2
17875, 64398, 2
17876, 64400, 2
17877, 64402, 2
17878, 64404, 2
17879, 64406, 2
17880, 64408, 2
17881, 64410, 2
17882, 64412, 2
17883, 64414, 2
17884, 64416, 2
17885, 64418, 2
17886, 64420, 2
17887, 64422, 2
17888, 64424, 2
17889, 64426, 2
17890, 64428, 2
17891, 64430, 2
17892, 64432, 2
17893, 64434, 2
17894, 64436, 2
17895, 64438, 2
17896, 64440, 2
17897, 64442, 2
17898, 64444, 2
17899, 64446, 2
17900, 64448, 2
17901, 64450, 2
17902, 64452, 2
17903, 64454, 2
17904, 64456, 2
17905, 64458, 2
17906, 64460, 2
17907, 64462, 2
17908, 64464, 2
17909, 64466, 2
17910, 64468, 2
17911, 64470, 2
17912, 64472, 2
17913, 64474, 2
17914, 64476, 2
17915, 64478, 2
17916, 64480, 2
17917, 64482, 2
17918, 64484, 2
17919, 64486, 2
17920, 64488, 2
17921, 64490, 2
17922, 64492, 2
17923, 64494, 2
17924, 64496, 2
17925, 64498, 2
17926, 64500, 2
17927, 64502, 2
17928, 64504, 2
17929, 64506, 2
17930, 64508, 2
17931, 64510, 2
17932, 64512, 2
17933, 64514, 2
17934, 64516, 2
17935, 64518, 2
17936, 64520, 2
17937, 64522, 2
17938, 64524, 2
17939, 64526, 2
17940, 64528, 2
17941, 64530, 2
17942, 64532, 2
17943, 64534, 2
17944, 64536, 2
17945, 64538, 2
17946, 64540, 2
17947, 64542, 2
17948, 64544, 2
17949, 64546, 2
17950, 64548, 2
17951, 64550, 2
17952, 64552, 2
17953, 64554, 2
17954, 64556, 2
17955, 64558, 2
17956, 64560, 2
17957, 64562, 2
17958, 64564, 2
17959, 64566, 2
17960, 64568, 2
17961, 64570, 2
17962, 64572, 2
17963, 64574, 2
17964, 64576, 2
17965, 64578, 2
17966, 64580, 2
17967, 64582, 2
17968, 64584, 2
17969, 64586, 2
17970, 64588, 2
17971, 64590, 2
17972, 64592, 2
17973, 64594, 2
17974, 64596, 2
17975, 64598, 2
17976, 64600, 2
17977, 64602, 2
17978, 64604, 2
17979, 64606, 2
17980, 64608, 2
17981, 64610, 2
17982, 64612, 2
17983, 64614, 2
17984, 64616, 2
17985, 64618, 2
17986, 64620, 2
17987, 64622, 2
17988, 64624, 2
17989, 64626, 2
17990, 64628, 2
17991, 64630, 2
17992, 64632, 2
17993, 64634, 2
17994, 64636, 2
17995, 64638, 2
17996, 64640, 2
17997, 64642, 2
17998, 64644, 2
17999, 64646, 2
18000, 64648, 2
18001, 64650, 2
18002, 64652, 2
18003, 64654, 2
18004, 64656, 2
18005, 64658, 2
18006, 64660, 2
18007, 64662, 2
18008, 64664, 2
18009, 64666, 2
18010, 64668, 2
18011, 64670, 2
18012, 64672, 2
18013, 64674, 2
18014, 64676, 2
18015, 64678, 2
18016, 64680, 2
18017, 64682, 2
18018, 64684, 2
18019, 64686, 2
18020, 64688, 2
18021, 64690, 2
18022, 64692, 2
18023, 64694, 2
18024, 64696, 2
18025, 64698, 2
18026, 64700, 2
18027, 64702, 2
18028, 64704, 2
18029, 64706, 2
18030, 64708, 2
18031, 64710, 2
18032, 64712, 2
18033, 64714, 2
18034, 64716, 2
18035, 64718, 2
18036, 64720, 2
18037, 64722, 2
18038, 64724, 2
18039, 64726, 2
18040, 64728, 2
18041, 64730, 2
18042, 64732, 2
18043, 64734, 2
18044, 64736, 2
18045, 64738, 2
18046, 64740, 2
18047, 64742, 2
18048, 64744, 2
18049, 64746, 2
18050, 64748, 2
18051, 64750, 2
18052, 64752, 2
18053, 64754, 2
18054, 64756, 2
18055, 64758, 2
18056, 64760, 2
18057, 64762, 2
18058, 64764, 2
18059, 64766, 2
18060, 64768, 2
18061, 64770, 2
18062, 64772, 2
18063, 64774, 2
18064, 64776, 2
18065, 64778, 2
18066, 64780, 2
18067, 64782, 2
18068, 64784, 2
18069, 64786, 2
18070, 64788, 2
18071, 64790, 2
18072, 64792, 2
18073, 64794, 2
18074, 64796, 2
18075, 64798, 2
18076, 64800, 2
18077, 64802, 2
18078, 64804, 2
18079, 64806, 2
18080, 64808, 2
18081, 64810, 2
18082, 64812, 2
18083, 64814, 2
18084, 64816, 2
18085, 64818, 2
18086, 64820, 2
18087, 64822, 2
18088, 64824, 2
18089, 64826, 2
18090, 64828, 2
18091, 64830, 2
18092, 64832, 2
18093, 64834, 2
18094, 64836, 2
18095, 64838, 2
18096, 64840, 2
18097, 64842, 2
18098, 64844, 2
18099, 64846, 2
18100, 64848, 2
18101, 64850, 2
18102, 64852, 2
18103, 64854, 2
18104, 64856, 2
18105, 64858, 2
18106, 64860, 2
18107, 64862, 2
18108, 64864, 2
18109, 64866, 2
18110, 64868, 2
18111, 64870, 2
18112, 64872, 2
18113, 64874, 2
18114, 64876, 2
18115, 64878, 2
18116, 64880, 2
18117, 64882, 2
18118, 64884, 2
18119, 64886, 2
18120, 64888, 2
18121, 64890, 2
18122, 64892, 2
18123, 64894, 2
18124, 64896, 2
18125, 64898, 2
18126, 64900, 2
18127, 64902, 2
18128, 64904, 2
18129, 64906, 2
18130, 64908, 2
18131, 64910, 2
18132, 64912, 2
18133, 64914, 2
18134, 64916, 2
18135, 64918, 2
18136, 64920, 2
18137, 64922, 2
18138, 64924, 2
18139, 64926, 2
18140, 64928, 2
18141, 64930, 2
18142, 64932, 2
18143, 64934, 2
18144, 64936, 2
18145, 64938, 2
18146, 64940, 2
18147, 64942, 2
18148, 64944, 2
18149, 64946, 2
18150, 64948, 2
18151, 64950, 2
18152, 64952, 2
18153, 64954, 2
18154, 64956, 2
18155, 64958, 2
18156, 64960, 2
18157, 64962, 2
18158, 64964, 2
18159, 64966, 2
18160, 64968, 2
18161, 64970, 2
18162, 64972, 2
18163, 64974, 2
18164, 64976, 2
18165, 64978, 2
18166, 64980, 2
18167, 64982, 2
18168, 64984, 2
18169, 64986, 2
18170, 64988, 2
18171, 64990, 2
18172, 64992, 2
18173, 64994, 2
18174, 64996, 2
18175, 64998, 2
18176, 65000, 2
18177, 65002, 2
18178, 65004, 2
18179, 65006, 2
18180, 65008, 2
18181, 65010, 2
18182, 65012, 2
18183, 65014, 2
18184, 65016, 2
18185, 65018, 2
18186, 65020, 2
18187, 65022, 2
18188, 65024, 2
18189, 65026, 2
18190, 65028, 2
18191, 65030, 2
18192, 65032, 2
18193, 65034, 2
18194, 65036, 2
18195, 65038, 2
18196, 65040, 2
18197, 65042, 2
18198, 65044, 2
18199, 65046, 2
18200, 65048, 2
18201, 65050, 2
18202, 65052, 2
18203, 65054, 2
18204, 65056, 2
18205, 65058, 2
18206, 65060, 2
18207, 65062, 2
18208, 65064, 2
18209, 65066, 2
18210, 65068, 2
18211, 65070, 2
18212, 65072, 2
18213, 65074, 2
18214, 65076, 2
18215, 65078, 2
18216, 65080, 2
18217, 65082, 2
18218, 65084, 2
18219, 65086, 2
18220, 65088, 2
18221, 65090, 2
18222, 65092, 2
18223, 65094, 2
18224, 65096, 2
18225, 65098, 2
18226, 65100, 2
18227, 65102, 2
18228, 65104, 2
18229, 65106, 2
18230, 65108, 2
18231, 65110, 2
18232, 65112, 2
18233, 65114, 2
18234, 65116, 2
18235, 65118, 2
18236, 65120, 2
18237, 65122, 2
18238, 65124, 2
18239, 65126, 2
18240, 65128, 2
18241, 65130, 2
18242, 65132, 2
18243, 65134, 2
18244, 65136, 2
18245, 65138, 2
18246, 65140, 2
18247, 65142, 2
18248, 65144, 2
18249, 65146, 2
18250, 65148, 2
18251, 65150, 2
18252, 65152, 2
18253, 65154, 2
18254, 65156, 2
18255, 65158, 2
18256, 65160, 2
18257, 65162, 2
18258, 65164, 2
18259, 65166, 2
18260, 65168, 2
18261, 65170, 2
18262, 65172, 2
18263, 65174, 2
18264, 65176, 2
18265, 65178, 2
18266, 65180, 2
18267, 65182, 2
18268, 65184, 2
18269, 65186, 2
18270, 65188, 2
18271, 65190, 2
18272, 65192, 2
18273, 65194, 2
18274, 65196, 2
18275, 65198, 2
18276, 65200, 2
18277, 65202, 2
18278, 65204, 2
18279, 65206, 2
18280, 65208, 2
18281, 65210, 2
18282, 65212, 2
18283, 65214, 2
18284, 65216, 2
18285, 65218, 2
18286, 65220, 2
18287, 65222, 2
18288, 65224, 2
18289, 65226, 2
18290, 65228, 2
18291, 65230, 2
18292, 65232, 2
18293, 65234, 2
18294, 65236, 2
18295, 65238, 2
18296, 65240, 2
18297, 65242, 2
18298, 65244, 2
18299, 65246, 2
18300, 65248, 2
18301, 65250, 2
18302, 65252, 2
18303, 65254, 2
18304, 65256, 2
18305, 65258, 2
18306, 65260, 2
18307, 65262, 2
18308, 65264, 2
18309, 65266, 2
18310, 65268, 2
18311, 65270, 2
18312, 65272, 2
18313, 65274, 2
18314, 65276, 2
18315, 65278, 2
18316, 65280, 2
18317, 65282, 2
18318, 65284, 2
18319, 65286, 2
18320, 65288, 2
18321, 65290, 2
18322, 65292, 2
18323, 65294, 2
18324, 65296, 2
18325, 65298, 2
18326, 65300, 2
18327, 65302, 2
18328, 65304, 2
18329, 65306, 2
18330, 65308, 2
18331, 65310, 2
18332, 65312, 2
18333, 65314, 2
18334, 65316, 2
18335, 65318, 2
18336, 65320, 2
18337, 65322, 2
18338, 65324, 2
18339, 65326, 2
18340, 65328, 2
18341, 65330, 2
18342, 65332, 2
18343, 65334, 2
18344, 65336, 2
18345, 65338, 2
18346, 65340, 2
18347, 65342, 2
18348, 65344, 2
18349, 65346, 2
18350, 65348, 2
18351, 65350, 2
18352, 65352, 2
18353, 65354, 2
18354, 65356, 2
18355, 65358, 2
18356, 65360, 2
18357, 65362, 2
18358, 65364, 2
18359, 65366, 2
18360, 65368, 2
18361, 65370, 2
18362, 65372, 2
18363, 65374, 2
18364, 65376, 2
18365, 65378, 2
18366, 65380, 2
18367, 65382, 2
18368, 65384, 2
18369, 65386, 2
18370, 65388, 2
18371, 65390, 2
18372, 65392, 2
18373, 65394, 2
18374, 65396, 2
18375, 65398, 2
18376, 65400, 2
18377, 65402, 2
18378, 65404, 2
18379, 65406, 2
18380, 65408, 2
18381, 65410, 2
18382, 65412, 2
18383, 65414, 2
18384, 65416, 2
18385, 65418, 2
18386, 65420, 2
18387, 65422, 2
18388, 65424, 2
18389, 65426, 2
18390, 65428, 2
18391, 65430, 2
18392, 65432, 2
18393, 65434, 2
18394, 65436, 2
18395, 65438, 2
18396, 65440, 2
18397, 65442, 2
18398, 65444, 2
18399, 65446, 2
18400, 65448, 2
18401, 65450, 2
18402, 65452, 2
18403, 65454, 2
18404, 65456, 2
18405, 65458, 2
18406, 65460, 2
18407, 65462, 2
18408, 65464, 2
18409, 65466, 2
18410, 65468, 2
18411, 65470, 2
18412, 65472, 2
18413, 65474, 2
18414, 65476, 2
18415, 65478, 2
18416, 65480, 2
18417, 65482, 2
18418, 65484, 2
18419, 65486, 2
18420, 65488, 2
18421, 65490, 2
18422, 65492, 2
18423, 65494, 2
18424, 65496, 2
18425, 65498, 2
18426, 65500, 2
18427, 65502, 2
18428, 65504, 2
18429, 65506, 2
18430, 65508, 2
18431, 65510, 2
18432, 65512, 2
18433, 65514, 2
18434, 65516, 2
18435, 65518, 2
18436, 65520, 2
18437, 65522, 2
18438, 65524, 2
18439, 65526, 2
18440, 65528, 2
18441, 65530, 2
18442, 65532, 2
18443, 65534, 2
18444, 65536, 2
18445, 69634, 2
18446, 69636, 2
18447, 69638, 2
18448, 69640, 2
18449, 69642, 2
18450, 69644, 2
18451, 69646, 2
18452, 69648, 2
18453, 69650, 2
18454, 69652, 2
18455, 69654, 2
18456, 69656, 2
18457, 69658, 2
18458, 69660, 2
18459, 69662, 2
18460, 69664, 2
18461, 69666, 2
18462, 69668, 2
18463, 69670, 2
18464, 69672, 2
18465, 69674, 2
18466, 69676, 2
18467, 69678, 2
18468, 69680, 2
18469, 69682, 2
18470, 69684, 2
18471, 69686, 2
18472, 69688, 2
18473, 69690, 2
18474, 69692, 2
18475, 69694, 2
18476, 69696, 2
18477, 69698, 2
18478, 69700, 2
18479, 69702, 2
18480, 69704, 2
18481, 69706, 2
18482, 69708, 2
18483, 69710, 2
18484, 69712, 2
18485, 69714, 2
18486, 69716, 2
18487, 69718, 2
18488, 69720, 2
18489, 69722, 2
18490, 69724, 2
18491, 69726, 2
18492, 69728, 2
18493, 69730, 2
18494, 69732, 2
18495, 69734, 2
18496, 69736, 2
18497, 69738, 2
18498, 69740, 2
18499, 69742, 2
18500, 69744, 2
18501, 69746, 2
18502, 69748, 2
18503, 69750, 2
18504, 69752, 2
18505, 69754, 2
18506, 69756, 2
18507, 69758, 2
18508, 69760, 2
18509, 69762, 2
18510, 69764, 2
18511, 69766, 2
18512, 69768, 2
18513, 69770, 2
18514, 69772, 2
18515, 69774, 2
18516, 69776, 2
18517, 69778, 2
18518, 69780, 2
18519, 69782, 2
18520, 69784, 2
18521, 69786, 2
18522, 69788, 2
18523, 69790, 2
18524, 69792, 2
18525, 69794, 2
18526, 69796, 2
18527, 69798, 2
18528, 69800, 2
18529, 69802, 2
18530, 69804, 2
18531, 69806, 2
18532, 69808, 2
18533, 69810, 2
18534, 69812, 2
18535, 69814, 2
18536, 69816, 2
18537, 69818, 2
18538, 69820, 2
18539, 69822, 2
18540, 69824, 2
18541, 69826, 2
18542, 69828, 2
18543, 69830, 2
18544, 69832, 2
18545, 69834, 2
18546, 69836, 2
18547, 69838, 2
18548, 69840, 2
18549, 69842, 2
18550, 69844, 2
18551, 69846, 2
18552, 69848, 2
18553, 69850, 2
18554, 69852, 2
18555, 69854, 2
18556, 69856, 2
18557, 69858, 2
18558, 69860, 2
18559, 69862, 2
18560, 69864, 2
18561, 69866, 2
18562, 69868, 2
18563, 69870, 2
18564, 69872, 2
18565, 69874, 2
18566, 69876, 2
18567, 69878, 2
18568, 69880, 2
18569, 69882, 2
18570, 69884, 2
18571, 69886, 2
18572, 69888, 2
18573, 69890, 2
18574, 69892, 2
18575, 69894, 2
18576, 69896, 2
18577, 69898, 2
18578, 69900, 2
18579, 69902, 2
18580, 69904, 2
18581, 69906, 2
18582, 69908, 2
18583, 69910, 2
18584, 69912, 2
18585, 69914, 2
18586, 69916, 2
18587, 69918, 2
18588, 69920, 2
18589, 69922, 2
18590, 69924, 2
18591, 69926, 2
18592, 69928, 2
18593, 69930, 2
18594, 69932, 2
18595, 69934, 2
18596, 69936, 2
18597, 69938, 2
18598, 69940, 2
18599, 69942, 2
18600, 69944, 2
18601, 69946, 2
18602, 69948, 2
18603, 69950, 2
18604, 69952, 2
18605, 69954, 2
18606, 69956, 2
18607, 69958, 2
18608, 69960, 2
18609, 69962, 2
18610, 69964, 2
18611, 69966, 2
18612, 69968, 2
18613, 69970, 2
18614, 69972, 2
18615, 69974, 2
18616, 69976, 2
18617, 69978, 2
18618, 69980, 2
18619, 69982, 2
18620, 69984, 2
18621, 69986, 2
18622, 69988, 2
18623, 69990, 2
18624, 69992, 2
18625, 69994, 2
18626, 69996, 2
18627, 69998, 2
18628, 70000, 2
18629, 70002, 2
18630, 70004, 2
18631, 70006, 2
18632, 70008, 2
18633, 70010, 2
18634, 70012, 2
18635, 70014, 2
18636, 70016, 2
18637, 70018, 2
18638, 70020, 2
18639, 70022, 2
18640, 70024, 2
18641, 70026, 2
18642, 70028, 2
18643, 70030, 2
18644, 70032, 2
18645, 70034, 2
18646, 70036, 2
18647, 70038, 2
18648, 70040, 2
18649, 70042, 2
18650, 70044, 2
18651, 70046, 2
18652, 70048, 2
18653, 70050, 2
18654, 70052, 2
18655, 70054, 2
18656, 70056, 2
18657, 70058, 2
18658, 70060, 2
18659, 70062, 2
18660, 70064, 2
18661, 70066, 2
18662, 70068, 2
18663, 70070, 2
18664, 70072, 2
18665, 70074, 2
18666, 70076, 2
18667, 70078, 2
18668, 70080, 2
18669, 70082, 2
18670, 70084, 2
18671, 70086, 2
18672, 70088, 2
18673, 70090, 2
18674, 70092, 2
18675, 70094, 2
18676, 70096, 2
18677, 70098, 2
18678, 70100, 2
18679, 70102, 2
18680, 70104, 2
18681, 70106, 2
18682, 70108, 2
18683, 70110, 2
18684, 70112, 2
18685, 70114, 2
18686, 70116, 2
18687, 70118, 2
18688, 70120, 2
18689, 70122, 2
18690, 70124, 2
18691, 70126, 2
18692, 70128, 2
18693, 70130, 2
18694, 70132, 2
18695, 70134, 2
18696, 70136, 2
18697, 70138, 2
18698, 70140, 2
18699, 70142, 2
18700, 70144, 2
18701, 70146, 2
18702, 70148, 2
18703, 70150, 2
18704, 70152, 2
18705, 70154, 2
18706, 70156, 2
18707, 70158, 2
18708, 70160, 2
18709, 70162, 2
18710, 70164, 2
18711, 70166, 2
18712, 70168, 2
18713, 70170, 2
18714, 70172, 2
18715, 70174, 2
18716, 70176, 2
18717, 70178, 2
18718, 70180, 2
18719, 70182, 2
18720, 70184, 2
18721, 70186, 2
18722, 70188, 2
18723, 70190, 2
18724, 70192, 2
18725, 70194, 2
18726, 70196, 2
18727, 70198, 2
18728, 70200, 2
18729, 70202, 2
18730, 70204, 2
18731, 70206, 2
18732, 70208, 2
18733, 70210, 2
18734, 70212, 2
18735, 70214, 2
18736, 70216, 2
18737, 70218, 2
18738, 70220, 2
18739, 70222, 2
18740, 70224, 2
18741, 70226, 2
18742, 70228, 2
18743, 70230, 2
18744, 70232, 2
18745, 70234, 2
18746, 70236, 2
18747, 70238, 2
18748, 70240, 2
18749, 70242, 2
18750, 70244, 2
18751, 70246, 2
18752, 70248, 2
18753, 70250, 2
18754, 70252, 2
18755, 70254, 2
18756, 70256, 2
18757, 70258, 2
18758, 70260, 2
18759, 70262, 2
18760, 70264, 2
18761, 70266, 2
18762, 70268, 2
18763, 70270, 2
18764, 70272, 2
18765, 70274, 2
18766, 70276, 2
18767, 70278, 2
18768, 70280, 2
18769, 70282, 2
18770, 70284, 2
18771, 70286, 2
18772, 70288, 2
18773, 70290, 2
18774, 70292, 2
18775, 70294, 2
18776, 70296, 2
18777, 70298, 2
18778, 70300, 2
18779, 70302, 2
18780, 70304, 2
18781, 70306, 2
18782, 70308, 2
18783, 70310, 2
18784, 70312, 2
18785, 70314, 2
18786, 70316, 2
18787, 70318, 2
18788, 70320, 2
18789, 70322, 2
18790, 70324, 2
18791, 70326, 2
18792, 70328, 2
18793, 70330, 2
18794, 70332, 2
18795, 70334, 2
18796, 70336, 2
18797, 70338, 2
18798, 70340, 2
18799, 70342, 2
18800, 70344, 2
18801, 70346, 2
18802, 70348, 2
18803, 70350, 2
18804, 70352, 2
18805, 70354, 2
18806, 70356, 2
18807, 70358, 2
18808, 70360, 2
18809, 70362, 2
18810, 70364, 2
18811, 70366, 2
18812, 70368, 2
18813, 70370, 2
18814, 70372, 2
18815, 70374, 2
18816, 70376, 2
18817, 70378, 2
18818, 70380, 2
18819, 70382, 2
18820, 70384, 2
18821, 70386, 2
18822, 70388, 2
18823, 70390, 2
18824, 70392, 2
18825, 70394, 2
18826, 70396, 2
18827, 70398, 2
18828, 70400, 2
18829, 70402, 2
18830, 70404, 2
18831, 70406, 2
18832, 70408, 2
18833, 70410, 2
18834, 70412, 2
18835, 70414, 2
18836, 70416, 2
18837, 70418, 2
18838, 70420, 2
18839, 70422, 2
18840, 70424, 2
18841, 70426, 2
18842, 70428, 2
18843, 70430, 2
18844, 70432, 2
18845, 70434, 2
18846, 70436, 2
18847, 70438, 2
18848, 70440, 2
18849, 70442, 2
18850, 70444, 2
18851, 70446, 2
18852, 70448, 2
18853, 70450, 2
18854, 70452, 2
18855, 70454, 2
18856, 70456, 2
18857, 70458, 2
18858, 70460, 2
18859, 70462, 2
18860, 70464, 2
18861, 70466, 2
18862, 70468, 2
18863, 70470, 2
18864, 70472, 2
18865, 70474, 2
18866, 70476, 2
18867, 70478, 2
18868, 70480, 2
18869, 70482, 2
18870, 70484, 2
18871, 70486, 2
18872, 70488, 2
18873, 70490, 2
18874, 70492, 2
18875, 70494, 2
18876, 70496, 2
18877, 70498, 2
18878, 70500, 2
18879, 70502, 2
18880, 70504, 2
18881, 70506, 2
18882, 70508, 2
18883, 70510, 2
18884, 70512, 2
18885, 70514, 2
18886, 70516, 2
18887, 70518, 2
18888, 70520, 2
18889, 70522, 2
18890, 70524, 2
18891, 70526, 2
18892, 70528, 2
18893, 70530, 2
18894, 70532, 2
18895, 70534, 2
18896, 70536, 2
18897, 70538, 2
18898, 70540, 2
18899, 70542, 2
18900, 70544, 2
18901, 70546, 2
18902, 70548, 2
18903, 70550, 2
18904, 70552, 2
18905, 70554, 2
18906, 70556, 2
18907, 70558, 2
18908, 70560, 2
18909, 70562, 2
18910, 70564, 2
18911, 70566, 2
18912, 70568, 2
18913, 70570, 2
18914, 70572, 2
18915, 70574, 2
18916, 70576, 2
18917, 70578, 2
18918, 70580, 2
18919, 70582, 2
18920, 70584, 2
18921, 70586, 2
18922, 70588, 2
18923, 70590, 2
18924, 70592, 2
18925, 70594, 2
18926, 70596, 2
18927, 70598, 2
18928, 70600, 2
18929, 70602, 2
18930, 70604, 2
18931, 70606, 2
18932, 70608, 2
18933, 70610, 2
18934, 70612, 2
18935, 70614, 2
18936, 70616, 2
18937, 70618, 2
18938, 70620, 2
18939, 70622, 2
18940, 70624, 2
18941, 70626, 2
18942, 70628, 2
18943, 70630, 2
18944, 70632, 2
18945, 70634, 2
18946, 70636, 2
18947, 70638, 2
18948, 70640, 2
18949, 70642, 2
18950, 70644, 2
18951, 70646, 2
18952, 70648, 2
18953, 70650, 2
18954, 70652, 2
18955, 70654, 2
18956, 70656, 2
18957, 70658, 2
18958, 70660, 2
18959, 70662, 2
18960, 70664, 2
18961, 70666, 2
18962, 70668, 2
18963, 70670, 2
18964, 70672, 2
18965, 70674, 2
18966, 70676, 2
18967, 70678, 2
18968, 70680, 2
18969, 70682, 2
18970, 70684, 2
18971, 70686, 2
18972, 70688, 2
18973, 70690, 2
18974, 70692, 2
18975, 70694, 2
18976, 70696, 2
18977, 70698, 2
18978, 70700, 2
18979, 70702, 2
18980, 70704, 2
18981, 70706, 2
18982, 70708, 2
18983, 70710, 2
18984, 70712, 2
18985, 70714, 2
18986, 70716, 2
18987, 70718, 2
18988, 70720, 2
18989, 70722, 2
18990, 70724, 2
18991, 70726, 2
18992, 70728, 2
18993, 70730, 2
18994, 70732, 2
18995, 70734, 2
18996, 70736, 2
18997, 70738, 2
18998, 70740, 2
18999, 70742, 2
19000, 70744, 2
19001, 70746, 2
19002, 70748, 2
19003, 70750, 2
19004, 70752, 2
19005, 70754, 2
19006, 70756, 2
19007, 70758, 2
19008, 70760, 2
19009, 70762, 2
19010, 70764, 2
19011, 70766, 2
19012, 70768, 2
19013, 70770, 2
19014, 70772, 2
19015, 70774, 2
19016, 70776, 2
19017, 70778, 2
19018, 70780, 2
19019, 70782, 2
19020, 70784, 2
19021, 70786, 2
19022, 70788, 2
19023, 70790, 2
19024, 70792, 2
19025, 70794, 2
19026, 70796, 2
19027, 70798, 2
19028, 70800, 2
19029, 70802, 2
19030, 70804, 2
19031, 70806, 2
19032, 70808, 2
19033, 70810, 2
19034, 70812, 2
19035, 70814, 2
19036, 70816, 2
19037, 70818, 2
19038, 70820, 2
19039, 70822, 2
19040, 70824, 2
19041, 70826, 2
19042, 70828, 2
19043, 70830, 2
19044, 70832, 2
19045, 70834, 2
19046, 70836, 2
19047, 70838, 2
19048, 70840, 2
19049, 70842, 2
19050, 70844, 2
19051, 70846, 2
19052, 70848, 2
19053, 70850, 2
19054, 70852, 2
19055, 70854, 2
19056, 70856, 2
19057, 70858, 2
19058, 70860, 2
19059, 70862, 2
19060, 70864, 2
19061, 70866, 2
19062, 70868, 2
19063, 70870, 2
19064, 70872, 2
19065, 70874, 2
19066, 70876, 2
19067, 70878, 2
19068, 70880, 2
19069, 70882, 2
19070, 70884, 2
19071, 70886, 2
19072, 70888, 2
19073, 70890, 2
19074, 70892, 2
19075, 70894, 2
19076, 70896, 2
19077, 70898, 2
19078, 70900, 2
19079, 70902, 2
19080, 70904, 2
19081, 70906, 2
19082, 70908, 2
19083, 70910, 2
19084, 70912, 2
19085, 70914, 2
19086, 70916, 2
19087, 70918, 2
19088, 70920, 2
19089, 70922, 2
19090, 70924, 2
19091, 70926, 2
19092, 70928, 2
19093, 70930, 2
19094, 70932, 2
19095, 70934, 2
19096, 70936, 2
19097, 70938, 2
19098, 70940, 2
19099, 70942, 2
19100, 70944, 2
19101, 70946, 2
19102, 70948, 2
19103, 70950, 2
19104, 70952, 2
19105, 70954, 2
19106, 70956, 2
19107, 70958, 2
19108, 70960, 2
19109, 70962, 2
19110, 70964, 2
19111, 70966, 2
19112, 70968, 2
19113, 70970, 2
19114, 70972, 2
19115, 70974, 2
19116, 70976, 2
19117, 70978, 2
19118, 70980, 2
19119, 70982, 2
19120, 70984, 2
19121, 70986, 2
19122, 70988, 2
19123, 70990, 2
19124, 70992, 2
19125, 70994, 2
19126, 70996, 2
19127, 70998, 2
19128, 71000, 2
19129, 71002, 2
19130, 71004, 2
19131, 71006, 2
19132, 71008, 2
19133, 71010, 2
19134, 71012, 2
19135, 71014, 2
19136, 71016, 2
19137, 71018, 2
19138, 71020, 2
19139, 71022, 2
19140, 71024, 2
19141, 71026, 2
19142, 71028, 2
19143, 71030, 2
19144, 71032, 2
19145, 71034, 2
19146, 71036, 2
19147, 71038, 2
19148, 71040, 2
19149, 71042, 2
19150, 71044, 2
19151, 71046, 2
19152, 71048, 2
19153, 71050, 2
19154, 71052, 2
19155, 71054, 2
19156, 71056, 2
19157, 71058, 2
19158, 71060, 2
19159, 71062, 2
19160, 71064, 2
19161, 71066, 2
19162, 71068, 2
19163, 71070, 2
19164, 71072, 2
19165, 71074, 2
19166, 71076, 2
19167, 71078, 2
19168, 71080, 2
19169, 71082, 2
19170, 71084, 2
19171, 71086, 2
19172, 71088, 2
19173, 71090, 2
19174, 71092, 2
19175, 71094, 2
19176, 71096, 2
19177, 71098, 2
19178, 71100, 2
19179, 71102, 2
19180, 71104, 2
19181, 71106, 2
19182, 71108, 2
19183, 71110, 2
19184, 71112, 2
19185, 71114, 2
19186, 71116, 2
19187, 71118, 2
19188, 71120, 2
19189, 71122, 2
19190, 71124, 2
19191, 71126, 2
19192, 71128, 2
19193, 71130, 2
19194, 71132, 2
19195, 71134, 2
19196, 71136, 2
19197, 71138, 2
19198, 71140, 2
19199, 71142, 2
19200, 71144, 2
19201, 71146, 2
19202, 71148, 2
19203, 71150, 2
19204, 71152, 2
19205, 71154, 2
19206, 71156, 2
19207, 71158, 2
19208, 71160, 2
19209, 71162, 2
19210, 71164, 2
19211, 71166, 2
19212, 71168, 2
19213, 71170, 2
19214, 71172, 2
19215, 71174, 2
19216, 71176, 2
19217, 71178, 2
19218, 71180, 2
19219, 71182, 2
19220, 71184, 2
19221, 71186, 2
19222, 71188, 2
19223, 71190, 2
19224, 71192, 2
19225, 71194, 2
19226, 71196, 2
19227, 71198, 2
19228, 71200, 2
19229, 71202, 2
19230, 71204, 2
19231, 71206, 2
19232, 71208, 2
19233, 71210, 2
19234, 71212, 2
19235, 71214, 2
19236, 71216, 2
19237, 71218, 2
19238, 71220, 2
19239, 71222, 2
19240, 71224, 2
19241, 71226, 2
19242, 71228, 2
19243, 71230, 2
19244, 71232, 2
19245, 71234, 2
19246, 71236, 2
19247, 71238, 2
19248, 71240, 2
19249, 71242, 2
19250, 71244, 2
19251, 71246, 2
19252, 71248, 2
19253, 71250, 2
19254, 71252, 2
19255, 71254, 2
